date,platform,campaign_name,campaign_type,industry,device,impressions,clicks,cost,conversions,revenue
2024-03-18,TikTok Ads,Campaign_32,Shopping,Healthcare,Desktop,10792,6905,4569.78,5442.0,4841.6
2024-08-14,Google Ads,Campaign_7,Search,Healthcare,Mobile,6662,3348,3291.87,3166.0,
2024-09-14,Google Ads,Campaign_32,Search,EdTech,Mobile,11332,11102,4222.74,6485.0,15566.08
2024-05-26,Meta Ads,Campaign_59,Search,Ecommerce,Desktop,4312,531,2426.09,448.0,11412.03
2024-06-08,TikTok Ads,Campaign_99,Search,EdTech,Tablet,12666,8896,1.02,,0.51
2024-05-13,Google Ads,Campaign_67,Video,Finance,Mobile,14601,4642,2893.25,2127.0,5393.22
2024-05-13,TikTok Ads,Campaign_39,Search,EdTech,Tablet,17635,2966,1720.88,568.0,988.41
2024-09-03,Meta Ads,Campaign_12,Search,Ecommerce,Desktop,4120,662,3715.05,216.0,6645.33
2024-04-03,TikTok Ads,Campaign_32,Shopping,Healthcare,Mobile,7739,1148,4090.04,40.0,8177.03
2024-12-27,TikTok Ads,Campaign_16,Shopping,Healthcare,Tablet,3796,3280,4240.68,3280.0,20518.86
2024-07-14,Meta Ads,Campaign_87,Video,EdTech,Tablet,7687,5506,651.41,930.0,1981.14
2024-11-29,Meta Ads,Campaign_35,Shopping,EdTech,Tablet,15017,9312,2684.89,1924.0,4780.43
2025-01-27,Google Ads,Campaign_105,Shopping,Finance,Desktop,10807,3786,128.58,2040.0,8.66
2024-06-06,Google Ads,Campaign_76,Video,Finance,Tablet,6956,630,2862.56,448.0,11414.77
2024-05-15,Meta Ads,Campaign_29,Video,EdTech,Tablet,19531,4611,3921.25,1846.0,13709.56
2024-12-22,Meta Ads,Campaign_78,Search,Healthcare,Mobile,13301,11144,4168.15,4745.0,5094.8
2024-02-23,Google Ads,Campaign_47,Video,Finance,Desktop,178,3,2156.93,,542.63
2024-12-23,Google Ads,Campaign_93,Shopping,Healthcare,Mobile,5921,3824,4758.49,331.0,11162.37
2025-03-10,TikTok Ads,Campaign_58,Video,EdTech,Desktop,14210,7463,2468.9,1732.0,
2024-05-26,Google Ads,Campaign_101,Video,Ecommerce,Tablet,15023,3435,4052.36,1877.0,6689.39
2025-01-29,TikTok Ads,Campaign_27,Shopping,Healthcare,Desktop,16849,3025,158.73,2537.0,595.11
2024-04-24,Google Ads,Campaign_57,Shopping,Finance,Tablet,6813,2775,4442.49,1966.0,20473.86
2025-01-29,Meta Ads,Campaign_67,Search,Healthcare,Mobile,10858,6004,3989.75,1826.0,
2024-10-03,Meta Ads,Campaign_4,Search,Ecommerce,Desktop,6601,4389,2062.52,3397.0,5322.7
2024-04-14,Google Ads,Campaign_101,Video,EdTech,Desktop,9608,7850,1835.32,335.0,7793.73
2024-12-28,TikTok Ads,Campaign_103,Search,Ecommerce,Desktop,17148,9892,1384.5,5575.0,3134.4
2024-03-17,Meta Ads,Campaign_67,Shopping,EdTech,Mobile,12414,8849,4477.76,5233.0,6331.27
2024-07-27,Meta Ads,Campaign_2,Shopping,EdTech,Tablet,5284,2689,2959.76,2611.0,2865.77
2024-06-15,Meta Ads,Campaign_15,Video,Healthcare,Mobile,18038,4753,4349.35,,15551.17
2024-10-03,Google Ads,Campaign_8,Video,Finance,Desktop,12248,1962,1333.38,407.0,4769.08
2024-09-21,Google Ads,Campaign_95,Shopping,Ecommerce,Tablet,14774,3838,591.61,3413.0,2010.33
2024-06-09,Google Ads,Campaign_94,Search,Finance,Mobile,8888,4836,1795.1,,6270.45
2024-03-25,Meta Ads,Campaign_36,Search,EdTech,Desktop,14286,3719,4647.46,3135.0,21565.4
2024-08-13,Google Ads,Campaign_97,Video,Finance,Tablet,18980,4368,3670.78,3023.0,12560.82
2024-05-05,TikTok Ads,Campaign_82,Video,Finance,Tablet,1096,907,562.83,,1552.01
2024-05-13,Google Ads,Campaign_104,Search,EdTech,Mobile,4174,3572,2455.64,788.0,5933.0
2024-08-21,Meta Ads,Campaign_70,Search,Ecommerce,Tablet,8539,1558,1239.43,,2408.68
2024-01-10,Google Ads,Campaign_46,Video,Ecommerce,Mobile,11594,2576,420.63,2182.0,1329.65
2024-11-02,TikTok Ads,Campaign_100,Shopping,Ecommerce,Desktop,5751,4709,1978.0,4634.0,3409.08
2024-04-14,Google Ads,Campaign_47,Video,Ecommerce,Desktop,19257,11483,3644.07,9451.0,4796.56
2024-05-26,TikTok Ads,Campaign_95,Video,EdTech,Mobile,17048,15049,259.34,1183.0,191.27
2024-03-08,Meta Ads,Campaign_33,Search,Ecommerce,Mobile,721,532,846.79,350.0,1337.34
2024-12-04,TikTok Ads,Campaign_24,Video,EdTech,Mobile,1571,967,2151.89,862.0,
2024-11-10,Google Ads,Campaign_14,Shopping,Ecommerce,Desktop,6887,5135,4830.45,300.0,14467.37
2024-08-15,TikTok Ads,Campaign_21,Video,EdTech,Desktop,6902,877,1706.39,752.0,1810.57
2024-01-14,Meta Ads,Campaign_78,Video,Finance,Mobile,9326,2717,3283.14,2318.0,2362.95
2024-08-19,Meta Ads,Campaign_46,Search,Finance,Mobile,3504,2622,274.23,1423.0,1126.81
2024-05-06,Google Ads,Campaign_82,Search,Ecommerce,Mobile,12597,6695,600.14,541.0,2679.32
2024-05-01,Google Ads,Campaign_96,Shopping,Finance,Desktop,7151,6505,2172.07,4814.0,5103.46
2024-07-06,TikTok Ads,Campaign_28,Search,Healthcare,Desktop,7289,1857,3134.99,731.0,5307.5
2025-01-17,TikTok Ads,Campaign_29,Shopping,Healthcare,Tablet,4342,3477,4303.12,1360.0,
2024-02-12,TikTok Ads,Campaign_113,Search,Ecommerce,Desktop,6415,1894,2428.42,1363.0,
2024-06-26,TikTok Ads,Campaign_7,Shopping,Healthcare,Desktop,17029,14399,3482.31,13704.0,14530.57
2024-11-13,Google Ads,Campaign_119,Shopping,Finance,Desktop,15936,13156,109.88,506.0,157.74
2024-08-03,Meta Ads,Campaign_119,Search,Finance,Tablet,2889,1342,1288.26,1071.0,392.57
2024-04-22,Meta Ads,Campaign_64,Video,EdTech,Desktop,1823,1573,4689.21,1138.0,8916.84
2024-05-31,TikTok Ads,Campaign_71,Shopping,Finance,Tablet,13514,1958,1215.54,125.0,185.48
2024-07-05,Google Ads,Campaign_92,Video,Finance,Tablet,11443,6361,751.58,,1594.28
2024-08-31,Google Ads,Campaign_6,Shopping,Finance,Desktop,18904,6699,4301.31,2635.0,
2024-12-26,Meta Ads,Campaign_83,Video,Ecommerce,Tablet,19162,17553,2872.56,15593.0,5234.34
2024-03-03,TikTok Ads,Campaign_100,Video,Ecommerce,Desktop,11553,10310,4688.78,3760.0,465.62
2025-01-27,TikTok Ads,Campaign_112,Shopping,Ecommerce,Mobile,15334,11609,3928.55,,7394.3
2025-03-06,Meta Ads,Campaign_109,Shopping,EdTech,Desktop,1980,1587,4773.0,1504.0,22471.17
2025-02-13,Google Ads,Campaign_112,Shopping,Ecommerce,Mobile,14636,11334,1490.87,6357.0,2873.96
2024-01-20,Google Ads,Campaign_87,Search,Ecommerce,Desktop,2057,125,423.04,,1033.01
2024-08-19,Google Ads,Campaign_115,Shopping,Ecommerce,Tablet,12010,1250,3337.29,865.0,5489.08
2025-02-27,Meta Ads,Campaign_78,Video,Ecommerce,Tablet,15088,3048,1680.01,1906.0,4994.57
2024-11-21,TikTok Ads,Campaign_70,Shopping,Finance,Tablet,1752,915,3413.01,279.0,16594.93
2024-04-17,Google Ads,Campaign_42,Shopping,EdTech,Mobile,18137,6360,3265.82,5871.0,1156.49
2024-12-18,Google Ads,Campaign_42,Video,Finance,Desktop,6914,5521,3401.98,1010.0,
2025-01-25,TikTok Ads,Campaign_30,Video,Ecommerce,Mobile,13157,9015,1869.15,1184.0,3022.73
2024-11-21,TikTok Ads,Campaign_70,Video,Healthcare,Desktop,19638,16378,1781.33,16375.0,
2025-03-04,Meta Ads,Campaign_4,Video,Ecommerce,Desktop,2964,888,4536.48,266.0,17861.87
2024-09-24,Meta Ads,Campaign_30,Shopping,Finance,Desktop,19381,12700,4079.86,11403.0,
2024-10-19,Google Ads,Campaign_66,Shopping,Finance,Tablet,18761,12292,4836.98,,18373.37
2025-02-28,Meta Ads,Campaign_30,Search,Ecommerce,Tablet,8048,7347,4714.45,2115.0,10752.41
2025-03-13,Meta Ads,Campaign_113,Shopping,Healthcare,Tablet,13832,1543,2993.13,520.0,
2024-05-22,Google Ads,Campaign_39,Shopping,Healthcare,Tablet,16922,14113,3952.41,8447.0,
2025-03-15,TikTok Ads,Campaign_38,Shopping,Healthcare,Tablet,11074,1416,3134.41,,6695.64
2025-01-11,Meta Ads,Campaign_69,Video,Ecommerce,Mobile,11187,3835,3502.52,,
2024-04-05,TikTok Ads,Campaign_49,Shopping,EdTech,Tablet,17468,16650,2447.67,13408.0,8881.33
2024-10-10,TikTok Ads,Campaign_50,Shopping,EdTech,Mobile,9523,3190,1096.99,852.0,331.9
2024-06-18,Google Ads,Campaign_29,Search,Finance,Mobile,7759,3988,2945.76,3549.0,3581.19
2025-03-30,TikTok Ads,Campaign_19,Shopping,Finance,Tablet,13514,10497,55.95,6906.0,
2024-05-28,Meta Ads,Campaign_69,Search,Ecommerce,Tablet,6119,4891,4783.43,3914.0,3055.02
2024-01-25,Google Ads,Campaign_12,Search,Finance,Tablet,15377,779,1711.48,214.0,435.29
2024-08-01,TikTok Ads,Campaign_29,Shopping,EdTech,Mobile,8119,3508,4896.6,,2117.29
2024-02-04,TikTok Ads,Campaign_112,Video,Healthcare,Desktop,10334,9605,1114.63,6363.0,5162.27
2024-05-05,Meta Ads,Campaign_41,Shopping,Ecommerce,Tablet,18328,8604,4212.83,2651.0,13653.18
2025-02-05,Google Ads,Campaign_118,Video,EdTech,Mobile,5815,5444,3395.23,2464.0,15367.78
2024-12-14,Google Ads,Campaign_2,Video,Healthcare,Desktop,6549,6146,3969.63,,8268.09
2024-01-18,TikTok Ads,Campaign_51,Shopping,Ecommerce,Tablet,10438,5411,4945.45,647.0,10405.9
2024-12-17,Google Ads,Campaign_11,Search,Ecommerce,Mobile,3827,618,4963.15,521.0,1185.33
2024-08-28,TikTok Ads,Campaign_39,Video,Finance,Mobile,8720,4062,2043.98,338.0,2747.7
2024-01-18,Google Ads,Campaign_82,Shopping,Ecommerce,Mobile,12367,4383,4189.21,2894.0,6233.66
2024-11-25,Google Ads,Campaign_90,Shopping,EdTech,Mobile,12602,6154,4980.64,,5950.77
2024-09-30,Meta Ads,Campaign_21,Search,Finance,Mobile,8283,8131,2171.99,1965.0,6995.15
2024-09-17,TikTok Ads,Campaign_5,Video,Finance,Desktop,17561,1277,4013.1,1230.0,
2024-10-04,Google Ads,Campaign_69,Video,Healthcare,Tablet,17724,12983,648.83,9009.0,2868.22
2025-03-03,Google Ads,Campaign_114,Video,EdTech,Desktop,1073,1046,4029.09,272.0,
2024-10-07,Google Ads,Campaign_25,Search,EdTech,Tablet,19920,19876,2717.23,17686.0,12865.49
2024-12-15,Google Ads,Campaign_103,Search,EdTech,Tablet,18501,16791,1556.18,5680.0,2002.21
2025-01-21,Google Ads,Campaign_38,Video,Ecommerce,Tablet,13107,1484,3686.53,366.0,17295.94
2024-10-06,Google Ads,Campaign_113,Shopping,EdTech,Desktop,14963,1015,1184.3,94.0,
2024-08-16,Meta Ads,Campaign_52,Search,EdTech,Mobile,6047,4613,4152.71,1344.0,19348.53
2024-04-05,Google Ads,Campaign_30,Search,Ecommerce,Tablet,18856,958,2976.48,,
2024-03-26,Google Ads,Campaign_108,Video,EdTech,Desktop,3261,2199,4525.14,,20540.67
2024-10-10,TikTok Ads,Campaign_42,Shopping,Healthcare,Mobile,8046,870,4036.43,139.0,
2024-11-10,Meta Ads,Campaign_84,Shopping,Ecommerce,Desktop,9444,5080,522.6,4438.0,2539.26
2024-02-21,Meta Ads,Campaign_36,Shopping,Finance,Desktop,11960,7680,847.67,927.0,1311.93
2024-10-13,TikTok Ads,Campaign_87,Shopping,Finance,Tablet,350,200,2984.86,106.0,6060.84
2024-07-06,TikTok Ads,Campaign_89,Video,EdTech,Desktop,8298,2553,2986.94,116.0,1761.27
2024-05-23,Meta Ads,Campaign_107,Search,Ecommerce,Tablet,2754,627,4926.13,195.0,18760.23
2024-10-21,Google Ads,Campaign_89,Shopping,Ecommerce,Desktop,16857,605,1684.62,498.0,7581.97
2025-02-26,TikTok Ads,Campaign_119,Video,Ecommerce,Tablet,6097,675,2199.46,327.0,10672.8
2024-12-28,Meta Ads,Campaign_112,Shopping,Ecommerce,Desktop,17865,1280,1191.6,474.0,2926.17
2024-03-22,Meta Ads,Campaign_35,Video,EdTech,Mobile,6458,201,4231.1,105.0,6869.22
2024-12-14,Google Ads,Campaign_35,Search,EdTech,Tablet,14805,3371,4826.76,2824.0,5994.25
2024-07-01,TikTok Ads,Campaign_107,Video,Ecommerce,Mobile,5674,1526,1135.85,1324.0,4650.61
2024-02-05,TikTok Ads,Campaign_68,Search,Healthcare,Mobile,10899,6168,1459.25,1329.0,7185.94
2024-07-06,Meta Ads,Campaign_114,Video,Ecommerce,Tablet,11927,944,1796.75,196.0,8746.77
2024-09-07,Google Ads,Campaign_89,Search,Healthcare,Desktop,1192,954,3480.21,872.0,
2024-11-18,Google Ads,Campaign_84,Shopping,EdTech,Tablet,1392,1197,1615.64,340.0,5529.57
2025-03-23,Meta Ads,Campaign_94,Search,Healthcare,Desktop,12792,6362,1788.41,,8032.89
2024-02-08,Google Ads,Campaign_99,Search,EdTech,Tablet,33,31,1519.02,21.0,4597.4
2024-07-08,TikTok Ads,Campaign_43,Search,EdTech,Desktop,4096,2334,1671.22,2020.0,1750.45
2024-11-24,Meta Ads,Campaign_27,Search,EdTech,Tablet,6539,5370,221.72,4223.0,
2024-04-30,Meta Ads,Campaign_25,Shopping,Finance,Mobile,15837,10162,2524.73,3852.0,
2024-01-30,Meta Ads,Campaign_97,Search,Healthcare,Desktop,10514,4233,2407.32,1350.0,6371.66
2024-02-08,TikTok Ads,Campaign_55,Search,EdTech,Desktop,15882,7066,4736.47,,22701.62
2025-01-29,TikTok Ads,Campaign_90,Video,EdTech,Tablet,17858,11378,433.78,4001.0,21.41
2024-12-23,Meta Ads,Campaign_94,Shopping,Finance,Mobile,8943,1232,2877.49,86.0,8925.65
2024-06-11,Meta Ads,Campaign_94,Shopping,Finance,Desktop,239,15,223.98,14.0,1070.74
2024-10-24,TikTok Ads,Campaign_109,Shopping,Ecommerce,Mobile,10330,2175,2390.01,969.0,6176.82
2024-08-11,Meta Ads,Campaign_14,Search,Finance,Desktop,19408,3070,64.83,1074.0,13.88
2024-10-19,TikTok Ads,Campaign_85,Shopping,Ecommerce,Desktop,16037,5821,2396.57,2856.0,
2024-02-23,Google Ads,Campaign_58,Shopping,Healthcare,Tablet,7658,2428,4766.75,1914.0,
2024-12-08,Google Ads,Campaign_97,Search,Healthcare,Tablet,14157,6128,1221.11,2265.0,591.78
2024-01-04,Google Ads,Campaign_32,Video,Finance,Tablet,19097,6118,2576.89,5713.0,12337.94
2024-01-14,Google Ads,Campaign_72,Shopping,EdTech,Tablet,9317,6201,4172.33,5900.0,13369.79
2024-04-06,Meta Ads,Campaign_103,Search,Finance,Tablet,9805,241,810.13,202.0,2269.5
2024-01-16,TikTok Ads,Campaign_94,Video,Ecommerce,Desktop,15105,13250,1658.39,9683.0,7822.98
2024-03-07,Google Ads,Campaign_40,Search,EdTech,Tablet,9417,3638,3005.51,1415.0,789.08
2024-11-17,Meta Ads,Campaign_52,Video,Healthcare,Mobile,17702,5684,1708.07,4903.0,7741.89
2025-01-11,TikTok Ads,Campaign_44,Video,Healthcare,Tablet,2010,1664,2308.01,,2657.84
2024-12-31,Google Ads,Campaign_3,Video,EdTech,Mobile,2482,724,822.48,226.0,3089.67
2024-06-21,Google Ads,Campaign_36,Search,EdTech,Mobile,4465,2322,3339.39,2117.0,3671.23
2025-02-16,Google Ads,Campaign_92,Video,Finance,Mobile,14747,11955,1781.63,8970.0,1900.88
2024-01-30,TikTok Ads,Campaign_72,Shopping,Healthcare,Mobile,231,69,2413.86,48.0,
2024-11-24,Meta Ads,Campaign_58,Video,Healthcare,Tablet,9089,7882,4467.53,1869.0,
2024-03-15,Google Ads,Campaign_66,Search,Ecommerce,Tablet,17743,7432,4163.64,6338.0,19076.28
2024-11-12,Meta Ads,Campaign_11,Search,Ecommerce,Mobile,13696,10481,534.0,6190.0,129.95
2024-02-18,Meta Ads,Campaign_116,Search,Finance,Tablet,5301,1455,1758.62,1197.0,8317.64
2024-01-16,TikTok Ads,Campaign_38,Search,Finance,Mobile,9790,944,4603.25,917.0,3448.09
2024-11-12,Google Ads,Campaign_70,Search,Finance,Mobile,545,45,1611.07,36.0,3625.72
2024-10-24,Meta Ads,Campaign_30,Search,Healthcare,Desktop,19049,4592,2433.11,3590.0,
2025-03-13,TikTok Ads,Campaign_83,Video,Healthcare,Mobile,50,34,36.94,22.0,65.53
2024-09-21,Google Ads,Campaign_7,Search,Ecommerce,Tablet,16907,4601,1947.42,4494.0,2539.25
2024-02-12,Google Ads,Campaign_45,Video,Finance,Mobile,9926,9637,1461.71,331.0,5606.22
2024-02-06,Google Ads,Campaign_7,Shopping,Healthcare,Mobile,9190,5827,1524.73,3555.0,6631.14
2024-03-26,TikTok Ads,Campaign_107,Shopping,EdTech,Mobile,7793,6677,584.88,922.0,1913.83
2024-08-14,Meta Ads,Campaign_110,Shopping,Healthcare,Desktop,14054,6735,2369.02,130.0,7640.06
2024-12-08,TikTok Ads,Campaign_85,Video,Ecommerce,Mobile,17094,2150,756.47,1856.0,834.26
2025-02-19,Google Ads,Campaign_93,Video,Finance,Desktop,7154,7139,1389.17,3982.0,5351.84
2024-01-18,Google Ads,Campaign_116,Search,Healthcare,Mobile,10196,7395,86.28,6551.0,1.09
2024-08-25,Google Ads,Campaign_96,Video,Healthcare,Desktop,6237,5026,4682.16,1772.0,6373.11
2024-09-12,Google Ads,Campaign_40,Search,Ecommerce,Tablet,2824,1227,460.09,141.0,
2024-08-17,Google Ads,Campaign_101,Shopping,Ecommerce,Desktop,17097,16469,1188.9,,2108.15
2024-06-23,Google Ads,Campaign_40,Search,Ecommerce,Desktop,6971,2851,1078.09,1397.0,2657.07
2025-02-27,TikTok Ads,Campaign_2,Shopping,Healthcare,Desktop,19129,13510,619.85,2847.0,2149.4
2025-01-09,Meta Ads,Campaign_27,Video,EdTech,Mobile,19441,5867,3259.99,967.0,9481.39
2024-02-03,Google Ads,Campaign_59,Search,EdTech,Mobile,3197,1709,963.8,1570.0,4113.4
2024-08-06,TikTok Ads,Campaign_103,Shopping,Ecommerce,Tablet,1225,892,597.06,654.0,
2025-02-09,Google Ads,Campaign_50,Shopping,Ecommerce,Tablet,8793,4974,4530.91,3906.0,9667.24
2024-01-05,Meta Ads,Campaign_116,Shopping,Ecommerce,Desktop,11827,7286,3375.49,6473.0,8660.82
2025-02-08,TikTok Ads,Campaign_112,Shopping,EdTech,Desktop,4383,3669,4557.16,1068.0,2963.46
2024-03-05,TikTok Ads,Campaign_74,Video,EdTech,Desktop,6269,4567,3096.42,620.0,11188.99
2024-01-13,Google Ads,Campaign_10,Shopping,EdTech,Tablet,2864,2264,3483.64,1316.0,1364.29
2025-03-02,TikTok Ads,Campaign_35,Search,Healthcare,Tablet,1060,775,1435.63,473.0,5313.77
2024-12-10,Google Ads,Campaign_91,Shopping,Healthcare,Mobile,10038,4412,4126.27,4398.0,5396.77
2024-11-25,Meta Ads,Campaign_86,Video,Finance,Desktop,8402,4959,2224.23,775.0,147.21
2024-02-06,TikTok Ads,Campaign_47,Search,Ecommerce,Desktop,16148,14628,3795.02,260.0,18151.18
2024-05-02,Meta Ads,Campaign_24,Shopping,EdTech,Mobile,2969,1846,3478.39,,4858.48
2024-12-31,Meta Ads,Campaign_110,Video,EdTech,Mobile,16047,9788,3662.44,365.0,16681.94
2025-03-11,TikTok Ads,Campaign_56,Shopping,Healthcare,Desktop,14569,1462,221.82,1115.0,199.03
2024-10-05,Google Ads,Campaign_9,Video,Ecommerce,Mobile,4011,933,3986.41,662.0,
2024-04-19,Meta Ads,Campaign_40,Video,Healthcare,Mobile,11961,6592,4177.37,5434.0,
2024-10-22,Meta Ads,Campaign_77,Shopping,Ecommerce,Desktop,17914,52,2781.32,15.0,11031.75
2024-12-21,Meta Ads,Campaign_9,Video,Healthcare,Tablet,6278,2425,1198.41,709.0,396.09
2024-05-12,TikTok Ads,Campaign_69,Search,EdTech,Mobile,1551,101,3943.05,19.0,13755.64
2024-12-18,Meta Ads,Campaign_96,Shopping,Ecommerce,Mobile,10387,9125,2261.99,,
2025-03-21,Google Ads,Campaign_11,Video,EdTech,Desktop,7072,1278,2763.53,389.0,3289.69
2025-03-18,TikTok Ads,Campaign_115,Search,Healthcare,Desktop,6064,973,4319.44,91.0,14396.33
2025-01-18,Google Ads,Campaign_20,Shopping,Ecommerce,Tablet,6987,5574,1315.67,421.0,3665.25
2024-03-02,Meta Ads,Campaign_29,Video,Ecommerce,Mobile,12818,12283,403.5,12019.0,510.63
2024-01-11,TikTok Ads,Campaign_88,Shopping,Finance,Mobile,18584,8206,610.49,7953.0,62.56
2024-04-08,Google Ads,Campaign_63,Video,Healthcare,Mobile,16987,4043,11.2,3158.0,4.88
2024-08-06,TikTok Ads,Campaign_49,Video,EdTech,Mobile,17198,8723,4327.46,758.0,9963.13
2024-09-02,Meta Ads,Campaign_93,Video,Finance,Tablet,5418,5403,2502.79,2860.0,4646.91
2024-05-21,TikTok Ads,Campaign_68,Video,Healthcare,Mobile,1345,580,1096.31,14.0,5448.02
2024-12-13,Meta Ads,Campaign_50,Video,Finance,Desktop,16348,15538,2621.11,9423.0,13092.24
2024-07-22,TikTok Ads,Campaign_5,Video,EdTech,Tablet,13397,12164,262.22,598.0,182.05
2024-10-03,Meta Ads,Campaign_102,Shopping,EdTech,Desktop,587,15,3765.79,,8788.77
2024-04-26,Meta Ads,Campaign_4,Search,Finance,Mobile,10561,9551,3639.34,,18149.76
2025-03-20,Meta Ads,Campaign_90,Video,Healthcare,Tablet,8031,3004,3058.22,,
2024-08-03,Meta Ads,Campaign_107,Shopping,Finance,Desktop,9700,9013,1469.86,2135.0,6243.47
2024-06-12,TikTok Ads,Campaign_92,Video,Healthcare,Desktop,16964,12199,2471.55,896.0,6799.59
2024-03-26,Google Ads,Campaign_16,Shopping,EdTech,Tablet,15270,8505,4167.31,2649.0,18173.4
2024-02-21,Google Ads,Campaign_68,Video,Finance,Desktop,7444,6209,3195.81,4015.0,
2024-03-02,TikTok Ads,Campaign_77,Search,Healthcare,Mobile,11605,3904,3028.57,1339.0,11164.3
2024-12-25,Google Ads,Campaign_71,Search,EdTech,Desktop,3892,1964,2931.03,,2548.03
2024-11-21,Google Ads,Campaign_16,Shopping,EdTech,Mobile,7672,5214,381.44,2077.0,635.22
2024-03-03,Meta Ads,Campaign_2,Video,Finance,Tablet,15020,262,2769.54,,615.79
2024-12-15,Google Ads,Campaign_38,Shopping,Healthcare,Mobile,16248,12007,205.88,,184.37
2025-01-14,Meta Ads,Campaign_10,Video,EdTech,Desktop,847,382,3062.44,308.0,12606.53
2024-08-14,Meta Ads,Campaign_64,Video,Finance,Desktop,17181,10008,3483.04,5290.0,
2024-06-03,TikTok Ads,Campaign_57,Shopping,Finance,Tablet,12631,19,4311.81,6.0,
2024-05-09,Meta Ads,Campaign_69,Shopping,EdTech,Tablet,6052,2050,2983.99,1987.0,153.93
2025-02-14,TikTok Ads,Campaign_81,Search,Ecommerce,Tablet,19373,10496,4470.8,10421.0,4800.07
2024-06-07,Meta Ads,Campaign_14,Search,EdTech,Tablet,9366,5739,3543.1,5226.0,15853.08
2024-10-18,TikTok Ads,Campaign_32,Search,Ecommerce,Desktop,9049,7246,4984.63,5869.0,
2024-04-02,Google Ads,Campaign_44,Shopping,EdTech,Mobile,1555,1319,4263.37,577.0,15014.76
2024-06-01,TikTok Ads,Campaign_77,Shopping,Healthcare,Mobile,18498,7729,4960.11,3724.0,7516.43
2024-09-26,TikTok Ads,Campaign_41,Search,Ecommerce,Tablet,18586,270,1000.77,49.0,61.69
2024-07-17,TikTok Ads,Campaign_105,Video,Finance,Tablet,750,571,2029.96,319.0,2606.17
2024-12-21,TikTok Ads,Campaign_22,Video,Ecommerce,Mobile,328,178,729.32,51.0,47.72
2024-03-22,TikTok Ads,Campaign_58,Shopping,Finance,Mobile,17004,6190,1404.02,1631.0,3778.86
2024-03-21,Google Ads,Campaign_109,Search,Ecommerce,Mobile,8235,4469,4600.59,1027.0,6945.15
2024-02-09,TikTok Ads,Campaign_56,Search,Ecommerce,Desktop,5432,5191,3612.91,1269.0,12070.95
2025-01-03,Meta Ads,Campaign_37,Video,EdTech,Mobile,19627,12589,2268.29,7657.0,10474.18
2024-04-14,TikTok Ads,Campaign_54,Shopping,EdTech,Desktop,6158,87,230.06,87.0,401.46
2024-06-25,Google Ads,Campaign_52,Video,EdTech,Mobile,12817,3355,4301.11,70.0,13886.05
2024-11-05,Google Ads,Campaign_17,Search,Healthcare,Desktop,10432,7742,3518.04,993.0,14284.88
2024-08-06,TikTok Ads,Campaign_54,Video,Healthcare,Desktop,11916,4659,3702.01,179.0,6745.52
2024-12-19,TikTok Ads,Campaign_83,Search,Ecommerce,Desktop,6673,5772,3092.39,5280.0,7477.75
2024-09-14,Google Ads,Campaign_76,Video,Healthcare,Tablet,8239,4008,2064.67,3666.0,10254.73
2024-10-16,Google Ads,Campaign_81,Search,Finance,Mobile,7425,5752,2452.34,,9962.52
2024-08-20,Google Ads,Campaign_36,Search,Finance,Tablet,5023,3566,1730.44,2264.0,6116.38
2024-05-14,Meta Ads,Campaign_49,Shopping,Healthcare,Mobile,18830,9792,2014.39,3077.0,4681.14
2024-11-02,Meta Ads,Campaign_71,Shopping,Finance,Tablet,19291,15374,2360.98,6742.0,1970.0
2024-11-30,Google Ads,Campaign_102,Search,EdTech,Mobile,5576,1370,1383.68,485.0,
2024-11-04,Meta Ads,Campaign_85,Video,Ecommerce,Desktop,17477,14159,3345.53,7744.0,7342.42
2025-01-27,Meta Ads,Campaign_45,Search,Finance,Desktop,17491,8175,3958.84,3305.0,
2024-07-11,Google Ads,Campaign_33,Video,Ecommerce,Tablet,14849,3247,2495.32,3071.0,9207.81
2024-07-10,Google Ads,Campaign_57,Video,EdTech,Mobile,18563,1312,3950.22,,
2024-09-03,Google Ads,Campaign_75,Shopping,Healthcare,Mobile,13527,5628,622.2,,2276.53
2024-06-10,TikTok Ads,Campaign_118,Search,Finance,Mobile,16282,15645,4265.4,8237.0,14925.0
2024-06-22,Google Ads,Campaign_81,Video,Healthcare,Mobile,16209,14505,4359.03,14019.0,522.9
2024-08-26,Meta Ads,Campaign_75,Shopping,Healthcare,Tablet,7237,3169,325.01,2984.0,572.6
2024-01-28,Google Ads,Campaign_45,Video,Healthcare,Mobile,19312,9425,2138.6,4542.0,8475.5
2024-01-31,Google Ads,Campaign_60,Search,Healthcare,Tablet,2471,705,1080.68,635.0,1931.94
2024-02-27,TikTok Ads,Campaign_87,Search,Ecommerce,Tablet,12388,11049,2308.63,10872.0,2731.48
2025-02-16,Meta Ads,Campaign_20,Video,EdTech,Mobile,7628,5727,1616.97,4140.0,
2024-07-29,Meta Ads,Campaign_88,Search,Ecommerce,Mobile,9561,8759,4737.91,3187.0,82.68
2025-03-14,Meta Ads,Campaign_102,Search,Healthcare,Tablet,16356,1883,2042.3,1212.0,9503.91
2024-03-17,TikTok Ads,Campaign_102,Video,EdTech,Desktop,2982,875,2736.0,,
